"","uniqueid","enroldt","Pctpov","poverty_rate","integrated"
"1461",5053,"4/7/2012",NA,NA,NA
"1462",5054,"4/10/2012",4.670050761,NA,4.670050761
"1463",5062,"4/11/2012",25.79371889,NA,25.79371889
"1464",5063,"4/11/2012",NA,NA,NA
"1465",5065,"4/12/2012",NA,NA,NA
"1466",5066,"4/13/2012",NA,3.41483979763912,3.41483979763912
"1467",5072,"4/17/2012",19.07570105,NA,19.07570105
"1468",5073,"4/17/2012",15.2538256,NA,15.2538256
"1469",5081,"4/24/2012",24.22783795,NA,24.22783795
"1470",5083,"4/24/2012",7.273227552,NA,7.273227552
"1471",5084,"4/24/2012",18.35736354,NA,18.35736354
"1472",5086,"4/24/2012",NA,NA,NA
"1473",5093,"4/26/2012",7.697807436,7.697807435653,7.697807436
"1474",5097,"4/30/2012",0.964630225,NA,0.964630225
"1475",5098,"4/30/2012",3.621842496,NA,3.621842496
"1476",5105,"5/2/2012",28.65956254,28.6595625350533,28.65956254
"1477",5111,"5/6/2012",15.88310038,NA,15.88310038
"1478",5115,"5/8/2012",NA,NA,NA
"1479",5117,"5/9/2012",3.975925588,NA,3.975925588
"1480",5118,"5/9/2012",12.94354259,NA,12.94354259
"1481",5119,"5/9/2012",3.2780168,NA,3.2780168
"1482",5127,"5/11/2012",9.990316333,NA,9.990316333
"1483",5131,"5/14/2012",17.73898924,NA,17.73898924
"1484",5136,"5/15/2012",42.0943494,42.0943494038362,42.0943494
"1485",5139,"5/15/2012",NA,NA,NA
"1486",5144,"5/17/2012",NA,NA,NA
"1487",5149,"5/21/2012",20.74263764,20.7426376440461,20.74263764
"1488",5154,"5/24/2012",13.05714286,11.7965926690759,13.05714286
"1489",5164,"5/31/2012",10.60803366,NA,10.60803366
"1490",5165,"5/31/2012",25.92592593,25.9259259259259,25.92592593
"1491",5173,"6/7/2012",3.172002978,NA,3.172002978
"1492",5175,"6/7/2012",5.757145753,NA,5.757145753
"1493",5177,"6/7/2012",NA,NA,NA
"1494",5182,"6/12/2012",NA,NA,NA
"1495",5194,"6/19/2012",24.9614495,NA,24.9614495
"1496",5197,"6/20/2012",NA,NA,NA
"1497",5198,"6/21/2012",18.11594203,17.7523927138006,18.11594203
"1498",5200,"6/21/2012",NA,NA,NA
"1499",5210,"6/28/2012",NA,8.34893298390116,8.34893298390116
"1500",5216,"7/3/2012",18.88671875,NA,18.88671875
"1501",5234,"7/11/2012",NA,NA,NA
"1502",5235,"7/11/2012",7.675852523,NA,7.675852523
"1503",5237,"7/12/2012",3.975925588,NA,3.975925588
"1504",5243,"7/17/2012",3.004956629,NA,3.004956629
"1505",5245,"7/18/2012",32.12321232,NA,32.12321232
"1506",5247,"7/19/2012",31.97857593,NA,31.97857593
"1507",5250,"7/23/2012",27.18393923,27.1544715447154,27.18393923
"1508",5251,"7/23/2012",6.334535618,NA,6.334535618
"1509",5261,"7/26/2012",17.1975631,NA,17.1975631
"1510",5263,"7/27/2012",NA,18.3889340927583,18.3889340927583
"1511",5264,"7/27/2012",NA,NA,NA
"1512",5287,"8/7/2012",NA,NA,NA
"1513",5289,"8/7/2012",21.94495413,NA,21.94495413
"1514",5292,"8/8/2012",9.214245336,NA,9.214245336
"1515",5297,"8/10/2012",33.65751997,NA,33.65751997
"1516",5303,"8/15/2012",NA,16.4251207729469,16.4251207729469
"1517",5305,"8/16/2012",11.97782617,11.977826173035,11.97782617
"1518",5321,"8/24/2012",NA,NA,NA
"1519",5332,"8/31/2012",16.62226958,16.6222695791156,16.62226958
"1520",5334,"9/4/2012",9.391992091,NA,9.391992091
"1521",5338,"9/5/2012",4.982064568,NA,4.982064568
"1522",5341,"9/5/2012",13.96723526,13.9672352643135,13.96723526
"1523",5344,"9/6/2012",10.53196382,NA,10.53196382
"1524",5348,"9/10/2012",5.686247216,NA,5.686247216
"1525",5354,"9/13/2012",7.559897651,NA,7.559897651
"1526",5357,"9/13/2012",NA,NA,NA
"1527",5358,"9/13/2012",NA,14.7715196599362,14.7715196599362
"1528",5360,"9/14/2012",20.25061213,NA,20.25061213
"1529",5365,"9/17/2012",8.380308155,NA,8.380308155
"1530",5366,"9/17/2012",14.269813,14.1688770999116,14.269813
"1531",5372,"9/20/2012",NA,NA,NA
"1532",5379,"9/28/2012",NA,26.2394195888754,26.2394195888754
"1533",5383,"10/2/2012",14.03225806,NA,14.03225806
"1534",5385,"10/9/2012",2.288732394,NA,2.288732394
"1535",5387,"10/15/2012",4.434620432,NA,4.434620432
"1536",5389,"10/17/2012",15.44344996,NA,15.44344996
"1537",5400,"11/16/2012",NA,NA,NA
"1538",5402,"11/19/2012",13.00798421,NA,13.00798421
"1539",5408,"11/27/2012",12.22303384,NA,12.22303384
"1540",5410,"11/27/2012",NA,17.0898893908709,17.0898893908709
"1541",5411,"11/27/2012",NA,NA,NA
"1542",5422,"12/10/2012",4.61885092,NA,4.61885092
"1543",5423,"12/10/2012",11.20938281,NA,11.20938281
"1544",5428,"12/11/2012",NA,NA,NA
"1545",5433,"12/13/2012",10.98322008,NA,10.98322008
"1546",5434,"12/14/2012",18.33599072,NA,18.33599072
"1547",5440,"12/19/2012",7.273227552,NA,7.273227552
"1548",5441,"12/19/2012",NA,NA,NA
"1549",5448,"1/2/2013",9.088331207,NA,9.088331207
"1550",5450,"1/4/2013",16.29434954,NA,16.29434954
"1551",5459,"1/14/2013",NA,NA,NA
"1552",5460,"1/14/2013",NA,2.80172413793103,2.80172413793103
"1553",5461,"1/14/2013",32.53676471,NA,32.53676471
"1554",5464,"1/15/2013",NA,NA,NA
"1555",5466,"1/16/2013",3.975925588,NA,3.975925588
"1556",5469,"1/20/2013",36.2471585,NA,36.2471585
"1557",5474,"1/23/2013",9.173700578,NA,9.173700578
"1558",5475,"1/23/2013",2.384737679,NA,2.384737679
"1559",5479,"1/28/2013",38.26871055,NA,38.26871055
"1560",5487,"2/1/2013",NA,3.70276439259447,3.70276439259447
"1561",5490,"2/4/2013",32.38425926,32.3169323169323,32.38425926
"1562",5493,"2/5/2013",15.6969697,NA,15.6969697
"1563",5496,"2/6/2013",21.32308315,NA,21.32308315
"1564",5503,"2/11/2013",17.44548287,NA,17.44548287
"1565",5505,"2/11/2013",4.185860204,NA,4.185860204
"1566",5509,"2/13/2013",24.48112028,NA,24.48112028
"1567",5524,"2/20/2013",NA,NA,NA
"1568",5540,"2/28/2013",16.01658477,15.9406999847165,16.01658477
"1569",5547,"3/5/2013",18.05372083,NA,18.05372083
"1570",5549,"3/6/2013",18.24715512,NA,18.24715512
"1571",5555,"3/12/2013",19.07570105,NA,19.07570105
"1572",5561,"3/14/2013",4.072022161,4.07202216066482,4.072022161
"1573",5572,"3/21/2013",5.062473072,5.04291845493562,5.062473072
"1574",5573,"3/21/2013",2.679192763,NA,2.679192763
"1575",5575,"3/21/2013",21.39807054,NA,21.39807054
"1576",5579,"3/22/2013",24.03225806,NA,24.03225806
"1577",5580,"3/22/2013",NA,NA,NA
"1578",5584,"3/25/2013",31.67121153,31.67121153097,31.67121153
"1579",5586,"3/25/2013",NA,NA,NA
"1580",5587,"3/25/2013",9.794262533,NA,9.794262533
"1581",5597,"4/1/2013",9.173700578,NA,9.173700578
"1582",5601,"4/2/2013",7.204610951,NA,7.204610951
"1583",5604,"4/2/2013",9.553512804,7.36895416561155,9.553512804
"1584",5609,"4/4/2013",NA,NA,NA
"1585",5611,"4/4/2013",2.607615894,NA,2.607615894
"1586",5614,"4/5/2013",1.76744186,NA,1.76744186
"1587",5617,"4/8/2013",17.73898924,17.3584905660377,17.73898924
"1588",5619,"4/9/2013",10.57747284,10.5774728416238,10.57747284
"1589",5631,"4/22/2013",12.77906082,NA,12.77906082
"1590",5637,"4/16/2013",NA,NA,NA
"1591",5639,"4/17/2013",30.87848501,NA,30.87848501
"1592",5642,"4/18/2013",29.79345641,NA,29.79345641
"1593",5643,"4/19/2013",9.528869996,NA,9.528869996
"1594",5647,"4/22/2013",26.3778448,NA,26.3778448
"1595",5652,"4/24/2013",8.918883155,NA,8.918883155
"1596",5661,"4/26/2013",12.56969083,NA,12.56969083
"1597",5664,"4/30/2013",NA,10.9143686502177,10.9143686502177
"1598",5670,"5/1/2013",4.466248038,5.3859677161579,4.466248038
"1599",5676,"5/6/2013",NA,NA,NA
"1600",5677,"5/7/2013",NA,NA,NA
"1601",5678,"5/8/2013",6.319404694,NA,6.319404694
"1602",5688,"5/21/2013",11.55041436,NA,11.55041436
"1603",5689,"5/22/2013",1.517678452,NA,1.517678452
"1604",5690,"5/22/2013",9.241470686,NA,9.241470686
"1605",5692,"5/23/2013",16.08358209,NA,16.08358209
"1606",5694,"5/28/2013",NA,NA,NA
"1607",5697,"5/28/2013",5.340042201,NA,5.340042201
"1608",5698,"5/29/2013",NA,NA,NA
"1609",5703,"6/3/2013",18.24715512,13.2980132450331,18.24715512
"1610",5713,"6/6/2013",12.14132344,12.1413234432949,12.14132344
"1611",5718,"6/11/2013",23.84628018,NA,23.84628018
"1612",5719,"6/11/2013",9.639909977,NA,9.639909977
"1613",5721,"6/11/2013",NA,4.28571428571429,4.28571428571429
"1614",5722,"6/12/2013",16.78846534,16.7884653367569,16.78846534
"1615",5726,"6/18/2013",19.07570105,NA,19.07570105
"1616",5733,"6/24/2013",14.08405518,13.9542275905912,14.08405518
"1617",5737,"6/25/2013",8.72972973,NA,8.72972973
"1618",5742,"6/28/2013",8.1743035,NA,8.1743035
"1619",5743,"7/2/2013",28.24664141,NA,28.24664141
"1620",5744,"7/2/2013",6.131877362,NA,6.131877362
"1621",5750,"7/5/2013",6.290699103,8.77445932028836,6.290699103
"1622",5753,"7/8/2013",7.259699878,NA,7.259699878
"1623",5756,"7/9/2013",4.982064568,4.9820645675568,4.982064568
"1624",5758,"7/8/2013",13.62392494,NA,13.62392494
"1625",5772,"7/22/2013",24.9614495,NA,24.9614495
"1626",5775,"7/23/2013",22.5536031,NA,22.5536031
"1627",5783,"8/1/2013",31.37561411,29.554059739167,31.37561411
"1628",5786,"8/2/2013",21.91148912,NA,21.91148912
"1629",5792,"8/7/2013",17.04881657,17.0488165680473,17.04881657
"1630",5806,"8/13/2013",15.56952663,NA,15.56952663
"1631",5809,"8/13/2013",7.675852523,NA,7.675852523
"1632",5821,"8/16/2013",20.44826527,18.8135593220339,20.44826527
"1633",5832,"8/21/2013",NA,NA,NA
"1634",5836,"8/22/2013",56.92908263,56.9290826284971,56.92908263
"1635",5865,"9/5/2013",4.434620432,NA,4.434620432
"1636",5893,"9/23/2013",24.99016909,NA,24.99016909
"1637",5894,"4/19/2013",28.24664141,NA,28.24664141
"1638",5902,"9/24/2013",5.748203686,2.34766552360855,5.748203686
"1639",5904,"9/25/2013",NA,NA,NA
"1640",5908,"9/26/2013",25.13484358,NA,25.13484358
"1641",5909,"9/26/2013",NA,NA,NA
"1642",5914,"9/30/2013",NA,NA,NA
"1643",5916,"9/30/2013",NA,NA,NA
"1644",5921,"10/1/2013",NA,NA,NA
"1645",5924,"10/14/2013",18.75955171,NA,18.75955171
"1646",5925,"10/2/2013",5.598885794,5.58954393770856,5.598885794
"1647",5929,"10/3/2013",6.319404694,NA,6.319404694
"1648",5930,"10/4/2013",24.75463468,NA,24.75463468
"1649",5932,"10/7/2013",10.88082902,NA,10.88082902
"1650",5937,"10/7/2013",8.885400314,8.88540031397174,8.885400314
"1651",5943,"10/9/2013",9.391992091,9.39199209095403,9.391992091
"1652",5948,"10/14/2013",22.46074976,NA,22.46074976
"1653",5951,"10/18/2013",3.752450294,NA,3.752450294
"1654",5955,"10/22/2013",34.34203918,NA,34.34203918
"1655",5956,"10/23/2013",9.794262533,NA,9.794262533
"1656",5960,"10/24/2013",3.022825416,3.02282541640962,3.022825416
"1657",5962,"10/28/2013",NA,NA,NA
"1658",5974,"11/4/2013",NA,15.9866338374956,15.9866338374956
"1659",5975,"11/5/2013",13.01465457,NA,13.01465457
"1660",5979,"11/5/2013",NA,18.3202785030461,18.3202785030461
"1661",5994,"11/13/2013",37.10490151,NA,37.10490151
"1662",5999,"11/18/2013",5.336905007,NA,5.336905007
"1663",6002,"11/20/2013",NA,15.4249508411623,15.4249508411623
"1664",6003,"11/22/2013",NA,NA,NA
"1665",6005,"11/27/2013",4.557322573,NA,4.557322573
"1666",6006,"11/27/2013",9.794262533,NA,9.794262533
"1667",6007,"1/29/2013",8.578888474,NA,8.578888474
"1668",6012,"12/11/2013",10.73825503,NA,10.73825503
"1669",6018,"12/12/2013",36.13151452,36.0684357541899,36.13151452
"1670",6023,"12/17/2013",15.6969697,15.6969696969697,15.6969697
"1671",6030,"12/23/2013",36.2471585,46.7808786957723,36.2471585
"1672",6033,"12/30/2013",6.180712254,NA,6.180712254
"1673",6036,"1/6/2014",6.252707581,NA,6.252707581
"1674",6043,"1/8/2014",NA,NA,NA
"1675",6045,"1/8/2014",64.76253736,64.7625373630023,64.76253736
"1676",6064,"1/16/2014",18.57206406,NA,18.57206406
"1677",6067,"1/17/2014",24.8684672,NA,24.8684672
"1678",6072,"1/21/2014",NA,NA,NA
"1679",6080,"2/4/2014",NA,NA,NA
"1680",6081,"2/5/2014",NA,21.7196596506941,21.7196596506941
"1681",6083,"2/6/2014",19.4400755,NA,19.4400755
"1682",6086,"2/10/2014",NA,NA,NA
"1683",6088,"1/28/2014",8.348932984,NA,8.348932984
"1684",6090,"2/17/2014",7.598039216,15.925597874225,7.598039216
"1685",6091,"2/17/2014",19.3578151,NA,19.3578151
"1686",6092,"2/18/2014",3.203248365,NA,3.203248365
"1687",6099,"2/20/2014",NA,NA,NA
"1688",6102,"2/24/2014",NA,NA,NA
"1689",6107,"2/27/2014",3.645200486,3.64520048602673,3.645200486
"1690",6109,"2/27/2014",8.944870391,7.72870662460568,8.944870391
"1691",6112,"2/28/2014",21.59936659,NA,21.59936659
"1692",6116,"3/4/2014",4.322290015,NA,4.322290015
"1693",6124,"3/11/2014",5.686247216,NA,5.686247216
"1694",6125,"3/11/2014",NA,NA,NA
"1695",6128,"3/13/2014",NA,NA,NA
"1696",6131,"3/13/2014",10.48503282,10.4315973881191,10.48503282
"1697",6136,"3/18/2014",NA,14.0466392318244,14.0466392318244
"1698",6140,"3/24/2014",13.92852787,NA,13.92852787
"1699",6155,"4/4/2014",10.39136302,NA,10.39136302
"1700",6157,"7/7/2014",14.79222265,NA,14.79222265
"1701",6159,"4/8/2014",19.28028087,NA,19.28028087
"1702",6161,"4/9/2014",4.982064568,4.9820645675568,4.982064568
"1703",6166,"4/9/2014",10.4456328,NA,10.4456328
"1704",6167,"4/9/2014",14.63414634,14.5410036719706,14.63414634
"1705",6169,"3/24/2014",9.260581336,NA,9.260581336
"1706",6170,"3/25/2014",8.08125414,NA,8.08125414
"1707",6177,"4/11/2014",NA,NA,NA
"1708",6191,"4/18/2014",9.528869996,NA,9.528869996
"1709",6195,"4/22/2014",NA,NA,NA
"1710",6196,"4/22/2014",NA,NA,NA
"1711",6222,"5/5/2014",12.0056899,12.0056899004267,12.0056899
"1712",6224,"5/6/2014",24.31177446,NA,24.31177446
"1713",6227,"5/6/2014",NA,NA,NA
"1714",6233,"5/8/2014",NA,NA,NA
"1715",6235,"5/9/2014",NA,NA,NA
"1716",6237,"5/12/2014",8.824599709,NA,8.824599709
"1717",6239,"5/12/2014",NA,NA,NA
"1718",6240,"5/12/2014",33.46063455,NA,33.46063455
"1719",6244,"5/13/2014",7.880813144,NA,7.880813144
"1720",6245,"5/14/2014",NA,NA,NA
"1721",6253,"5/20/2014",29.43305187,29.371050255793,29.43305187
"1722",6265,"5/27/2014",4.072177518,4.0632603406326,4.072177518
"1723",6268,"5/28/2014",16.78846534,16.7884653367569,16.78846534
"1724",6269,"5/28/2014",13.43669251,13.4366925064599,13.43669251
"1725",6277,"6/11/2014",9.260581336,NA,9.260581336
"1726",6296,"6/25/2014",NA,NA,NA
"1727",6303,"7/1/2014",4.04424181,NA,4.04424181
"1728",6304,"7/1/2014",15.73926868,NA,15.73926868
"1729",6309,"7/2/2014",27.86154901,27.8615490061686,27.86154901
"1730",6312,"7/7/2014",3.270951993,NA,3.270951993
"1731",6318,"7/9/2014",NA,NA,NA
"1732",6323,"7/11/2014",NA,NA,NA
"1733",6330,"7/16/2014",3.850248403,NA,3.850248403
"1734",6331,"7/17/2014",11.52531842,11.4789603960396,11.52531842
"1735",6332,"7/17/2014",23.01754386,NA,23.01754386
"1736",6334,"7/17/2014",0.943234437,11.3179289687634,0.943234437
"1737",6335,"7/18/2014",15.6969697,NA,15.6969697
"1738",6336,"7/18/2014",32.53676471,31.8775326429536,32.53676471
"1739",6344,"7/22/2014",NA,NA,NA
"1740",6346,"7/23/2014",NA,6.60652693022022,6.60652693022022
"1741",6350,"7/30/2014",7.304373698,NA,7.304373698
"1742",6352,"7/30/2014",21.54122579,21.5412257935716,21.54122579
"1743",6353,"7/31/2014",21.77761157,NA,21.77761157
"1744",6354,"7/31/2014",4.777448071,NA,4.777448071
"1745",6356,"8/1/2014",7.608906099,NA,7.608906099
"1746",6357,"8/1/2014",15.60029417,NA,15.60029417
"1747",6359,"8/1/2014",9.856062454,9.85606245425714,9.856062454
"1748",6363,"8/5/2014",NA,17.7274299550329,17.7274299550329
"1749",6366,"8/6/2014",8.824599709,NA,8.824599709
"1750",6369,"8/6/2014",19.71063116,19.5263813876194,19.71063116
"1751",6371,"8/7/2014",9.240924092,9.06148867313916,9.240924092
"1752",6374,"8/12/2014",11.64057182,NA,11.64057182
"1753",6380,"8/13/2014",12.56969083,NA,12.56969083
"1754",6395,"8/21/2014",NA,NA,NA
"1755",6403,"2/16/2015",11.80625631,NA,11.80625631
"1756",6404,"3/30/2015",3.694078337,3.69407833673659,3.694078337
"1757",6415,"4/1/2015",5.691964286,5.51948051948052,5.691964286
"1758",6424,"5/12/2015",22.73954116,22.7395411605938,22.73954116
"1759",6429,"6/2/2015",1.72970182,NA,1.72970182
"1760",6430,"6/2/2015",28.24664141,NA,28.24664141
"1761",6432,"6/3/2015",NA,7.36005528680028,7.36005528680028
"1762",6439,"7/8/2015",3.335659456,NA,3.335659456
"1763",6449,"8/20/2014",9.241470686,NA,9.241470686
"1764",6452,"4/5/2013",19.4400755,NA,19.4400755
"1765",6453,"4/11/2013",42.0943494,42.0943494038362,42.0943494
"1766",6463,"4/7/2014",NA,6.0599959734246,6.0599959734246
"1767",6475,"3/8/2016",6.303786575,NA,6.303786575
"1768",6478,"3/14/2016",19.54630205,NA,19.54630205
"1769",6480,"3/15/2016",15.52499339,NA,15.52499339
"1770",6482,"3/15/2016",2.279360667,NA,2.279360667
"1771",6495,"6/28/2016",15.43209877,15.2608213096559,15.43209877
"1772",6500,"7/6/2016",2.389529299,NA,2.389529299
"1773",6504,"7/12/2016",4.64159812,4.64159811985899,4.64159812
"1774",6511,"7/20/2016",23.68421053,NA,23.68421053
"1775",6515,"7/25/2016",1.162790698,1.16279069767442,1.162790698
"1776",6524,"8/2/2016",28.24664141,NA,28.24664141
"1777",6527,"8/3/2016",7.802050825,7.77777777777778,7.802050825
"1778",6534,"8/8/2016",19.4400755,NA,19.4400755
"1779",6542,"8/18/2016",NA,NA,NA
"1780",6560,"8/30/2016",9.914175792,20.7769532955041,9.914175792
"1781",6562,"8/30/2016",11.65581076,NA,11.65581076
"1782",6567,"9/6/2016",18.58313107,NA,18.58313107
"1783",6568,"9/6/2016",12.66504985,NA,12.66504985
"1784",6576,"9/9/2016",7.960255825,NA,7.960255825
"1785",6582,"9/15/2016",8.258970951,8.16594706213629,8.258970951
"1786",6600,"10/10/2016",5.615874204,5.61587420441782,5.615874204
"1787",6602,"10/26/2016",15.89879154,15.8867924528302,15.89879154
"1788",6613,"10/25/2016",NA,NA,NA
"1789",6616,"10/28/2016",44.68013468,NA,44.68013468
"1790",6617,"11/17/2016",NA,6.46352723915051,6.46352723915051
"1791",6635,"11/9/2016",NA,NA,NA
"1792",6636,"11/9/2016",NA,3.21180555555556,3.21180555555556
"1793",6645,"12/1/2016",NA,7.697807435653,7.697807435653
"1794",6646,"12/1/2016",NA,NA,NA
"1795",6648,"11/30/2016",NA,NA,NA
"1796",6651,"12/5/2016",NA,NA,NA
"1797",6652,"12/5/2016",NA,NA,NA
"1798",6654,"12/6/2016",NA,NA,NA
"1799",6660,"12/8/2016",NA,NA,NA
"1800",6671,"12/28/2016",NA,28.5356936694247,28.5356936694247
"1801",6676,"1/3/2017",NA,NA,NA
"1802",6681,"1/5/2017",NA,18.3202785030461,18.3202785030461
"1803",6696,"1/12/2017",NA,NA,NA
"1804",6703,"1/19/2017",NA,NA,NA
"1805",6712,"1/31/2017",NA,NA,NA
"1806",6714,"1/31/2017",NA,NA,NA
"1807",6718,"1/23/2017",NA,NA,NA
"1808",6720,"1/27/2017",NA,NA,NA
"1809",6726,"1/24/2017",NA,NA,NA
"1810",6727,"1/24/2017",NA,NA,NA
"1811",6735,"2/14/2017",NA,5.58954393770856,5.58954393770856
"1812",6742,"2/16/2017",NA,NA,NA
"1813",6747,"2/21/2017",NA,NA,NA
"1814",6800,"3/14/2017",NA,NA,NA
"1815",6842,"3/27/2017",NA,3.78653675819309,3.78653675819309
"1816",6861,"4/4/2017",NA,NA,NA
"1817",6877,"4/7/2017",NA,9.42097026604069,9.42097026604069
"1818",6887,"4/13/2017",NA,NA,NA
"1819",6891,"4/17/2017",NA,NA,NA
"1820",6904,"4/19/2017",NA,NA,NA
"1821",6944,"5/8/2017",NA,NA,NA
"1822",6945,"5/9/2017",NA,7.01929474384564,7.01929474384564
"1823",6948,"5/10/2017",NA,NA,NA
"1824",6959,"5/15/2017",NA,NA,NA
"1825",7062,"5/30/2017",NA,19.0567240280433,19.0567240280433
"1826",7064,"5/30/2017",NA,11.6526085598251,11.6526085598251
"1827",7068,"5/30/2017",NA,20.120572720422,20.120572720422
"1828",7078,"6/13/2017",NA,NA,NA
"1829",7090,"6/20/2017",NA,NA,NA
"1830",7101,"7/12/2017",NA,NA,NA
"1831",7110,"7/31/2017",NA,10.142199916353,10.142199916353
"1832",7124,"8/15/2017",NA,NA,NA
"1833",7127,"8/18/2017",NA,NA,NA
"1834",7129,"8/29/2017",NA,8.7719298245614,8.7719298245614
"1835",7130,"8/30/2017",NA,NA,NA
"1836",7134,"9/6/2017",NA,NA,NA
"1837",7146,"9/25/2017",NA,NA,NA
"1838",7149,"9/27/2017",NA,NA,NA
"1839",7152,"10/9/2017",NA,9.41634241245136,9.41634241245136
"1840",7153,"10/9/2017",NA,NA,NA
"1841",7155,"10/11/2017",NA,9.28190115377992,9.28190115377992
"1842",7157,"10/18/2017",NA,NA,NA
"1843",7163,"10/24/2017",NA,27.1544715447154,27.1544715447154
"1844",7164,"10/26/2017",NA,NA,NA
"1845",7174,"11/20/2017",NA,NA,NA
"1846",7177,"11/29/2017",NA,NA,NA
"1847",7193,"1/25/2018",NA,NA,NA
"1848",7194,"1/25/2018",NA,NA,NA
"1849",7197,"1/29/2018",NA,19.6730881494454,19.6730881494454
"1850",7198,"2/5/2018",NA,NA,NA
"1851",7201,"2/26/2018",NA,NA,NA
"1852",7625,"8/16/2019",NA,NA,NA
